Name,Album,Artist,Track_id,Duration,Explicit,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Valence,Liveness,Tempo,Time_Signature,Year
Illusionary Lines,The Callin,Hilltop Hoods,7KSnh17n9l9OarkpiIrmiW,189080,TRUE,0.715,0.918,8,-5.053,1,0.29,0.549,0.0000279,0.7,0.164,93.522,4,2003
Tomorrow Will Do,The Callin,Hilltop Hoods,73hxW5t5IPZNWovBYm3I9z,193560,TRUE,0.762,0.664,0,-4.761,1,0.154,0.374,0.00000926,0.891,0.246,84.296,4,2003
Laying Blame,The Callin,Hilltop Hoods,5M7rHmNtKntoB5AmEskVg1,215306,TRUE,0.772,0.631,10,-6.833,0,0.368,0.286,0,0.842,0.381,93.114,4,2003
Simmy And The Gravyspitter,The Callin,Hilltop Hoods,67w8qAUGweRLqsgsQodlMl,55413,TRUE,0.599,0.835,4,-9.077,0,0.676,0.714,0,0.824,0.336,176.686,4,2003
The Nosebleed Section,The Callin,Hilltop Hoods,6M9JvUYQeh6lbgrQauS7kn,219200,TRUE,0.844,0.823,1,-5.437,1,0.186,0.518,0.00000125,0.893,0.0939,97.463,4,2003
Down For The Cause,The Callin,Hilltop Hoods,66gKJpiAXn4YRYxAMWVLeD,239720,TRUE,0.892,0.898,2,-6.671,1,0.206,0.104,0,0.844,0.0767,93.23,4,2003
Mic Felon,The Callin,Hilltop Hoods,3e7Rv9PbOuuio1zlbohj5u,172080,TRUE,0.829,0.866,0,-4.028,1,0.334,0.0705,0,0.863,0.156,92.697,4,2003
Walk On,The Callin,Hilltop Hoods,3auLz3euQERKcIPml693qv,195906,FALSE,0.816,0.907,7,-4.665,1,0.303,0.484,0,0.623,0.352,83.522,4,2003
The Certificate,The Callin,Hilltop Hoods,4O7ubdxwkzRRb0fq1pawNt,385960,TRUE,0.828,0.9,10,-4.31,0,0.281,0.282,0,0.721,0.411,98.046,4,2003
Hilltop Hoods,The Callin,Hilltop Hoods,34vCkFgFd2OxSPAseuecLw,32293,TRUE,0.757,0.672,8,-11.383,1,0.361,0.662,0,0.822,0.804,90.166,4,2003
Working The Mic,The Callin,Hilltop Hoods,1AWYmdPK4qQmjO5IbF8puu,202573,FALSE,0.807,0.615,6,-5.267,0,0.251,0.0615,0,0.646,0.152,89.997,4,2003
Outgoing,The Callin,Hilltop Hoods,6fIvBdCs5kHPkuQG9cNdDI,113493,TRUE,0.794,0.804,0,-5.895,1,0.076,0.193,0.0000133,0.727,0.194,94.365,4,2003
The Sentinel,The Callin,Hilltop Hoods,2dTVPd96WTMtgsKkMxHxEf,311840,TRUE,0.752,0.92,0,-3.921,1,0.147,0.208,0.00000121,0.799,0.0905,86.725,4,2003
Here Come The Girls,The Callin,Hilltop Hoods,13SHrXJCISn6nv80R3Qrdo,206120,TRUE,0.79,0.824,4,-5.771,0,0.0967,0.048,0.192,0.768,0.343,96.012,4,2003
Go,The Chas,Illy,2L2WlV0pgZ9NyAT9tIGtpP,227280,TRUE,0.476,0.81,8,-7.733,1,0.277,0.578,0,0.337,0.757,79.189,4,2010
Guess I Could,The Chas,Illy,21XvDbVP0tn6jcKUKoH6bU,290773,TRUE,0.333,0.858,9,-5.667,1,0.248,0.0135,0,0.566,0.0854,169.044,4,2010
It Can Wait (ft Owl Eyes),The Chas,Illy,5DHBSWfVSzUjZKaSC0XNWg,217240,TRUE,0.752,0.933,8,-3.529,1,0.0814,0.0577,0.000015,0.768,0.106,135.023,4,2010
On The Bus,The Chas,Illy,5Ez3VieqKT2AdZHdwBXvQi,333653,TRUE,0.744,0.795,6,-5.757,0,0.0423,0.0613,0,0.768,0.132,91.01,4,2010
Cigarettes (ft. Hue Blanes),The Chas,Illy,5vpDCeKGP3eXGjzbidHkvj,236706,TRUE,0.352,0.84,5,-7.916,1,0.252,0.0112,0,0.297,0.103,200.448,4,2010
Without A Doubt,The Chas,Illy,2Pusx42NbaemeW33Nb6Joa,143586,TRUE,0.493,0.792,9,-6.142,0,0.0893,0.00988,0,0.743,0.0563,88.391,4,2010
We Don't Care,The Chas,Illy,7fRZu6AUYdHgcYiwabFo2v,213946,TRUE,0.525,0.914,5,-5.499,1,0.276,0.105,0,0.749,0.109,92.232,4,2010
Numbers Game,The Chas,Illy,1DXmS4AxMAMyNlXJnOcgMl,229453,TRUE,0.751,0.89,2,-5.612,0,0.127,0.24,0,0.709,0.224,120.115,4,2010
Feel Something,The Chas,Illy,1JSvYrpWy7SvQnt13oTlNp,318493,TRUE,0.635,0.544,5,-11.516,0,0.137,0.307,0.00000161,0.411,0.0956,98.022,4,2010
Put 'Em In The Air,The Chas,Illy,16XrRoZmfJAmrDrPzhUta8,194440,TRUE,0.556,0.853,10,-5.035,0,0.367,0.0525,0,0.926,0.0601,94.698,4,2010
Diamonds (ft. Wren),The Chas,Illy,7nCXOzMXw9dFb3bcZPS9qq,241386,TRUE,0.748,0.62,0,-7.506,0,0.214,0.659,0.00000789,0.466,0.238,96.89,4,2010
The Chase (ft. Olivier Daysoul),The Chas,Illy,0JSHyBxgMx9LS9iuD68a29,256746,TRUE,0.646,0.871,1,-5.795,1,0.0994,0.0148,0,0.702,0.165,111.009,4,2010
I Know,The Chas,Illy,7MWk5HrXeu86A6nDhaUuVr,250173,TRUE,0.47,0.865,10,-7.53,0,0.314,0.612,0,0.712,0.102,79.508,4,2010
"Same Number, Same Hood",The Chas,Illy,7wxbPaxtEQGzANqIViOb5G,265346,TRUE,0.395,0.669,6,-7.689,1,0.0671,0.0441,0,0.316,0.102,82.294,4,2010
Go,The Chas,Illy,2L2WlV0pgZ9NyAT9tIGtpP,227280,TRUE,0.476,0.81,8,-7.733,1,0.277,0.578,0,0.337,0.757,79.189,4,2011
Guess I Could,The Chas,Illy,21XvDbVP0tn6jcKUKoH6bU,290773,TRUE,0.333,0.858,9,-5.667,1,0.248,0.0135,0,0.566,0.0854,169.044,4,2011
It Can Wait (ft Owl Eyes),The Chas,Illy,5DHBSWfVSzUjZKaSC0XNWg,217240,TRUE,0.752,0.933,8,-3.529,1,0.0814,0.0577,0.000015,0.768,0.106,135.023,4,2011
On The Bus,The Chas,Illy,5Ez3VieqKT2AdZHdwBXvQi,333653,TRUE,0.744,0.795,6,-5.757,0,0.0423,0.0613,0,0.768,0.132,91.01,4,2011
Cigarettes (ft. Hue Blanes),The Chas,Illy,5vpDCeKGP3eXGjzbidHkvj,236706,TRUE,0.352,0.84,5,-7.916,1,0.252,0.0112,0,0.297,0.103,200.448,4,2011
Without A Doubt,The Chas,Illy,2Pusx42NbaemeW33Nb6Joa,143586,TRUE,0.493,0.792,9,-6.142,0,0.0893,0.00988,0,0.743,0.0563,88.391,4,2011
We Don't Care,The Chas,Illy,7fRZu6AUYdHgcYiwabFo2v,213946,TRUE,0.525,0.914,5,-5.499,1,0.276,0.105,0,0.749,0.109,92.232,4,2011
Numbers Game,The Chas,Illy,1DXmS4AxMAMyNlXJnOcgMl,229453,TRUE,0.751,0.89,2,-5.612,0,0.127,0.24,0,0.709,0.224,120.115,4,2011
Feel Something,The Chas,Illy,1JSvYrpWy7SvQnt13oTlNp,318493,TRUE,0.635,0.544,5,-11.516,0,0.137,0.307,0.00000161,0.411,0.0956,98.022,4,2011
Put 'Em In The Air,The Chas,Illy,16XrRoZmfJAmrDrPzhUta8,194440,TRUE,0.556,0.853,10,-5.035,0,0.367,0.0525,0,0.926,0.0601,94.698,4,2011
Diamonds (ft. Wren),The Chas,Illy,7nCXOzMXw9dFb3bcZPS9qq,241386,TRUE,0.748,0.62,0,-7.506,0,0.214,0.659,0.00000789,0.466,0.238,96.89,4,2011
The Chase (ft. Olivier Daysoul),The Chas,Illy,0JSHyBxgMx9LS9iuD68a29,256746,TRUE,0.646,0.871,1,-5.795,1,0.0994,0.0148,0,0.702,0.165,111.009,4,2011
I Know,The Chas,Illy,7MWk5HrXeu86A6nDhaUuVr,250173,TRUE,0.47,0.865,10,-7.53,0,0.314,0.612,0,0.712,0.102,79.508,4,2011
"Same Number, Same Hood",The Chas,Illy,7wxbPaxtEQGzANqIViOb5G,265346,TRUE,0.395,0.669,6,-7.689,1,0.0671,0.0441,0,0.316,0.102,82.294,4,2011
Doll,The Colour And The Shap,Foo Fighters,7M8gtOr3pFpURlcTPfvtXH,83400,FALSE,0.514,0.253,7,-12.443,1,0.0299,0.557,0.0729,0.174,0.293,119.77,4,1997
Monkey Wrench,The Colour And The Shap,Foo Fighters,0Y6LOyCGL6AgWDc0zGcLKt,231160,FALSE,0.405,0.962,4,-4.81,1,0.0766,0.0000299,0.0000511,0.703,0.124,174.098,4,1997
"Hey, Johnny Park!",The Colour And The Shap,Foo Fighters,1352ab20uMPsZR0SbEbFuI,248706,FALSE,0.408,0.8,2,-5.641,1,0.0389,0.000125,0.000316,0.388,0.529,170.087,4,1997
My Poor Brain,The Colour And The Shap,Foo Fighters,4GcWQhHq3Ttpk66X6B4031,213360,FALSE,0.604,0.928,6,-4.199,0,0.0391,0.000365,0.1,0.547,0.105,126.165,4,1997
Wind Up,The Colour And The Shap,Foo Fighters,0hy2cZlcvrbHBhWOFuc84H,150640,FALSE,0.478,0.984,6,-3.678,0,0.0766,0.0000466,0.00068,0.371,0.333,128.183,4,1997
Up In Arms,The Colour And The Shap,Foo Fighters,4MZkgGlRB4e1ZMQdxZTSEZ,136733,FALSE,0.241,0.887,0,-5.517,1,0.0758,0.000365,0.00538,0.162,0.32,166.355,4,1997
My Hero,The Colour And The Shap,Foo Fighters,44NOhlESrtoF3YCmaaRPWe,260333,FALSE,0.382,0.937,9,-4.607,1,0.0795,0.0000807,0.000721,0.293,0.0581,153.938,4,1997
See You,The Colour And The Shap,Foo Fighters,5E0NQimfer6QIAXOBfDaps,146693,FALSE,0.329,0.854,2,-7.366,1,0.0573,0.00767,0.0000417,0.561,0.102,170.3,4,1997
Enough Space,The Colour And The Shap,Foo Fighters,5MPmr5VT2F5SpkwxHa1NSC,156306,FALSE,0.462,0.969,7,-4.878,1,0.0505,0.0000438,0.693,0.649,0.371,144.039,3,1997
February Stars,The Colour And The Shap,Foo Fighters,5nCypiZ1tKqg2zaKbAtRwM,290226,FALSE,0.361,0.265,2,-8.641,1,0.0369,0.00815,0.0998,0.249,0.179,134.195,4,1997
Everlong,The Colour And The Shap,Foo Fighters,6u47WBqEuowycc48t2Wekx,249773,FALSE,0.427,0.899,11,-5.809,0,0.0382,0.000113,0.00143,0.42,0.0787,158.01,4,1997
Walking After You,The Colour And The Shap,Foo Fighters,0gzrErMqfoQhuc8FCIzSwP,304666,FALSE,0.332,0.52,4,-12.238,1,0.0265,0.726,0.476,0.355,0.0812,109.617,4,1997
New Way Home,The Colour And The Shap,Foo Fighters,0JlcVjrd5kN3wRxW2PmbTI,340133,FALSE,0.332,0.817,2,-6.612,1,0.0491,0.00194,0.0253,0.448,0.137,139.007,3,1997
Doll,The Colour And The Shape (Special Edition,Foo Fighters,4WDswtIGBZ8QICFdaIu9XX,84226,FALSE,0.486,0.256,7,-11.624,1,0.0309,0.439,0.434,0.209,0.316,119.416,3,1996
Monkey Wrench,The Colour And The Shape (Special Edition,Foo Fighters,4d0bHjKYeGUsR0Yerk8Nq5,231426,FALSE,0.398,0.947,4,-4.272,1,0.0782,0.0000208,0.0000244,0.594,0.102,174.202,4,1996
"Hey, Johnny Park!",The Colour And The Shape (Special Edition,Foo Fighters,7DluG5c3qCkqWv1dDNesyV,248426,FALSE,0.475,0.779,2,-5.269,1,0.0351,0.0000795,0.00106,0.416,0.459,84.969,4,1996
My Poor Brain,The Colour And The Shape (Special Edition,Foo Fighters,0vZgySouVowE1Rgfi7P26p,213426,FALSE,0.556,0.913,9,-3.929,1,0.0391,0.000126,0.355,0.572,0.0904,126.241,4,1996
Wind Up,The Colour And The Shape (Special Edition,Foo Fighters,2df1bR8ioW2Ljnhzh4xFwf,150640,FALSE,0.441,0.978,6,-3.555,0,0.0797,0.0000402,0.000816,0.338,0.305,128.253,4,1996
Up In Arms,The Colour And The Shape (Special Edition,Foo Fighters,5TCuQZU0AOu1nJfqk4NOdu,135480,FALSE,0.236,0.898,0,-5.246,1,0.0902,0.000321,0.00743,0.183,0.31,166.661,4,1996
My Hero,The Colour And The Shape (Special Edition,Foo Fighters,0BkxuWDGOf8d0m6HG9XmeM,259800,FALSE,0.367,0.919,9,-4.218,1,0.0574,0.0000423,0.000489,0.301,0.0603,153.954,4,1996
See You,The Colour And The Shape (Special Edition,Foo Fighters,2aGqWo0WmKazjR5GRs6xog,146800,FALSE,0.335,0.876,2,-6.482,1,0.0654,0.00478,0.0000184,0.588,0.104,169.652,4,1996
Enough Space,The Colour And The Shape (Special Edition,Foo Fighters,0KcKnjxkfW0adVdMFyTGTd,156280,FALSE,0.465,0.974,7,-4.662,1,0.0533,0.000031,0.774,0.577,0.375,144.079,3,1996
February Stars,The Colour And The Shape (Special Edition,Foo Fighters,47RiuKNQEEizirjajdwjNY,289280,FALSE,0.282,0.322,2,-8.275,1,0.0313,0.0104,0.0987,0.206,0.123,76.108,4,1996
Everlong,The Colour And The Shape (Special Edition,Foo Fighters,53Hic0gf2TABaSEXXhSgij,250160,FALSE,0.419,0.87,11,-5.528,0,0.0377,0.0000634,0.000135,0.356,0.0825,157.93,4,1996
Walking After You,The Colour And The Shape (Special Edition,Foo Fighters,1ZU7EoTjauvzQKnPEYTCLC,304173,FALSE,0.328,0.568,4,-10.726,1,0.0275,0.753,0.511,0.318,0.0916,109.655,4,1996
New Way Home,The Colour And The Shape (Special Edition,Foo Fighters,4Okb8QzTPiN0cmDtDjj1nt,340213,FALSE,0.324,0.845,2,-6.545,1,0.0481,0.000953,0.134,0.448,0.0629,139.263,3,1996
Requiem,The Colour And The Shape (Special Edition,Foo Fighters,7m2xdaHOSkKuzOzfCl13oU,213453,FALSE,0.366,0.684,2,-5.091,1,0.0455,0.0000196,0.91,0.442,0.0766,172.999,4,1996
Drive Me Wild,The Colour And The Shape (Special Edition,Foo Fighters,1CHdKeush7KNLnMWhBM7Tw,193986,FALSE,0.537,0.934,2,-4.846,1,0.128,0.000248,0.583,0.634,0.307,89.898,4,1996
Down In The Park,The Colour And The Shape (Special Edition,Foo Fighters,2XQhg63DQeOUOBxBXDWRuZ,248840,FALSE,0.449,0.832,9,-6.627,1,0.0697,0.00415,0.0292,0.323,0.0966,140.918,4,1996
Baker Street,The Colour And The Shape (Special Edition,Foo Fighters,0IZOvlQYLCeOdZDb9zBmDE,337373,FALSE,0.246,0.815,7,-5.978,1,0.0649,0.000157,0.783,0.321,0.238,123.43,4,1996
Dear Lover,The Colour And The Shape (Special Edition,Foo Fighters,3uLS0aWViE5BVJpmJLWkMB,272186,FALSE,0.656,0.546,2,-7.474,1,0.0496,0.227,0.902,0.337,0.122,80.175,4,1996
The Colour And The Shape,The Colour And The Shape (Special Edition,Foo Fighters,526TL2wRXzI5qlC8pkYI3e,203760,FALSE,0.305,0.992,2,-4.184,1,0.108,0.00000967,0.828,0.197,0.406,79.093,4,1996
Doll,The Colour And The Shape (Special Edition,Foo Fighters,4WDswtIGBZ8QICFdaIu9XX,84226,FALSE,0.486,0.256,7,-11.624,1,0.0309,0.439,0.434,0.209,0.316,119.416,3,1998
Monkey Wrench,The Colour And The Shape (Special Edition,Foo Fighters,4d0bHjKYeGUsR0Yerk8Nq5,231426,FALSE,0.398,0.947,4,-4.272,1,0.0782,0.0000208,0.0000244,0.594,0.102,174.202,4,1998
"Hey, Johnny Park!",The Colour And The Shape (Special Edition,Foo Fighters,7DluG5c3qCkqWv1dDNesyV,248426,FALSE,0.475,0.779,2,-5.269,1,0.0351,0.0000795,0.00106,0.416,0.459,84.969,4,1998
My Poor Brain,The Colour And The Shape (Special Edition,Foo Fighters,0vZgySouVowE1Rgfi7P26p,213426,FALSE,0.556,0.913,9,-3.929,1,0.0391,0.000126,0.355,0.572,0.0904,126.241,4,1998
Wind Up,The Colour And The Shape (Special Edition,Foo Fighters,2df1bR8ioW2Ljnhzh4xFwf,150640,FALSE,0.441,0.978,6,-3.555,0,0.0797,0.0000402,0.000816,0.338,0.305,128.253,4,1998
Up In Arms,The Colour And The Shape (Special Edition,Foo Fighters,5TCuQZU0AOu1nJfqk4NOdu,135480,FALSE,0.236,0.898,0,-5.246,1,0.0902,0.000321,0.00743,0.183,0.31,166.661,4,1998
My Hero,The Colour And The Shape (Special Edition,Foo Fighters,0BkxuWDGOf8d0m6HG9XmeM,259800,FALSE,0.367,0.919,9,-4.218,1,0.0574,0.0000423,0.000489,0.301,0.0603,153.954,4,1998
See You,The Colour And The Shape (Special Edition,Foo Fighters,2aGqWo0WmKazjR5GRs6xog,146800,FALSE,0.335,0.876,2,-6.482,1,0.0654,0.00478,0.0000184,0.588,0.104,169.652,4,1998
Enough Space,The Colour And The Shape (Special Edition,Foo Fighters,0KcKnjxkfW0adVdMFyTGTd,156280,FALSE,0.465,0.974,7,-4.662,1,0.0533,0.000031,0.774,0.577,0.375,144.079,3,1998
February Stars,The Colour And The Shape (Special Edition,Foo Fighters,47RiuKNQEEizirjajdwjNY,289280,FALSE,0.282,0.322,2,-8.275,1,0.0313,0.0104,0.0987,0.206,0.123,76.108,4,1998
Everlong,The Colour And The Shape (Special Edition,Foo Fighters,53Hic0gf2TABaSEXXhSgij,250160,FALSE,0.419,0.87,11,-5.528,0,0.0377,0.0000634,0.000135,0.356,0.0825,157.93,4,1998
Walking After You,The Colour And The Shape (Special Edition,Foo Fighters,1ZU7EoTjauvzQKnPEYTCLC,304173,FALSE,0.328,0.568,4,-10.726,1,0.0275,0.753,0.511,0.318,0.0916,109.655,4,1998
New Way Home,The Colour And The Shape (Special Edition,Foo Fighters,4Okb8QzTPiN0cmDtDjj1nt,340213,FALSE,0.324,0.845,2,-6.545,1,0.0481,0.000953,0.134,0.448,0.0629,139.263,3,1998
Requiem,The Colour And The Shape (Special Edition,Foo Fighters,7m2xdaHOSkKuzOzfCl13oU,213453,FALSE,0.366,0.684,2,-5.091,1,0.0455,0.0000196,0.91,0.442,0.0766,172.999,4,1998
Drive Me Wild,The Colour And The Shape (Special Edition,Foo Fighters,1CHdKeush7KNLnMWhBM7Tw,193986,FALSE,0.537,0.934,2,-4.846,1,0.128,0.000248,0.583,0.634,0.307,89.898,4,1998
Down In The Park,The Colour And The Shape (Special Edition,Foo Fighters,2XQhg63DQeOUOBxBXDWRuZ,248840,FALSE,0.449,0.832,9,-6.627,1,0.0697,0.00415,0.0292,0.323,0.0966,140.918,4,1998
Baker Street,The Colour And The Shape (Special Edition,Foo Fighters,0IZOvlQYLCeOdZDb9zBmDE,337373,FALSE,0.246,0.815,7,-5.978,1,0.0649,0.000157,0.783,0.321,0.238,123.43,4,1998
Dear Lover,The Colour And The Shape (Special Edition,Foo Fighters,3uLS0aWViE5BVJpmJLWkMB,272186,FALSE,0.656,0.546,2,-7.474,1,0.0496,0.227,0.902,0.337,0.122,80.175,4,1998
The Colour And The Shape,The Colour And The Shape (Special Edition,Foo Fighters,526TL2wRXzI5qlC8pkYI3e,203760,FALSE,0.305,0.992,2,-4.184,1,0.108,0.00000967,0.828,0.197,0.406,79.093,4,1998
The Comedown,The Comedow,Ocean Alley,2kv7wSssRJhQ6WgcXqdqg0,285692,FALSE,0.721,0.448,11,-8.368,0,0.0417,0.021,0.000614,0.549,0.094,125.894,4,2017
I Was Married,The Con (Standard Version,Tegan and Sara,1R2wGs3SY5uGLmkN2v4ueu,92693,FALSE,0.569,0.161,9,-10.005,1,0.0355,0.86,0.00000257,0.338,0.447,111.797,4,2007
Relief Next To Me,The Con (Standard Version,Tegan and Sara,0BiLwDKeYl59RQ1IfZQkPs,180306,FALSE,0.635,0.615,3,-8.196,0,0.0302,0.545,0.0000997,0.266,0.178,107.264,4,2007
The Con,The Con (Standard Version,Tegan and Sara,4CD4GfHOwo5ZP4FkIMTK6j,209266,FALSE,0.568,0.854,8,-6.214,1,0.0316,0.183,0,0.704,0.3,130.16,4,2007
Knife Going In,The Con (Standard Version,Tegan and Sara,3KFIiX3zHGGwH7WMqHJTvz,129666,FALSE,0.693,0.664,0,-7.76,0,0.0268,0.198,0.00000709,0.68,0.106,113.089,4,2007
Are You Ten Years Ago,The Con (Standard Version,Tegan and Sara,7jjX6UPbGwK9AMGjkeSwPj,197600,FALSE,0.65,0.663,9,-10.053,0,0.0971,0.49,0.000165,0.543,0.219,138.016,4,2007
Back In Your Head,The Con (Standard Version,Tegan and Sara,2Pdo1VvYDB9FqeuNx8D1FW,180533,FALSE,0.752,0.799,5,-7.455,1,0.0284,0.0357,0.0366,0.817,0.0872,141.447,4,2007
Hop A Plane,The Con (Standard Version,Tegan and Sara,08e012kohZeHOpDasv2VE8,109533,FALSE,0.558,0.882,2,-6.14,1,0.0639,0.0542,0.00000227,0.831,0.222,151.369,4,2007
"Soil, Soil",The Con (Standard Version,Tegan and Sara,3fthDD3RXSIIChCvoYRC5t,82960,FALSE,0.545,0.373,11,-10.031,0,0.0303,0.83,0,0.308,0.256,130.84,3,2007
Burn Your Life Down,The Con (Standard Version,Tegan and Sara,4bVVAGHw9NXZIxhXeB57a8,142133,FALSE,0.642,0.784,7,-6.543,1,0.0291,0.0443,0.000621,0.694,0.204,124.266,4,2007
Nineteen,The Con (Standard Version,Tegan and Sara,4d5Fh06O9uexQSlbi8i3v5,176106,FALSE,0.432,0.848,0,-5.144,1,0.0987,0.223,0.000194,0.188,0.113,147.398,4,2007
Floorplan,The Con (Standard Version,Tegan and Sara,1JFmOGqcB9tCwdoUgqV79F,217226,FALSE,0.735,0.586,0,-8.483,1,0.0323,0.641,0.0668,0.656,0.14,129.388,4,2007
"Like O, Like H",The Con (Standard Version,Tegan and Sara,7KGcFX5I8HFFA9DDNQZbbI,159666,FALSE,0.714,0.662,7,-7.443,1,0.0646,0.807,0.0016,0.705,0.179,119.285,4,2007
Dark Come Soon,The Con (Standard Version,Tegan and Sara,4xVMcVFgrtyy11QFAJuS1f,187373,FALSE,0.501,0.648,0,-7.259,1,0.034,0.373,0.0000465,0.125,0.115,147.443,4,2007
Call It Off,The Con (Standard Version,Tegan and Sara,0Bo7grcJ9Api986n2RNcA8,141493,FALSE,0.608,0.322,3,-8.722,1,0.0334,0.427,0.00000505,0.275,0.119,150.3,4,2007
Spaceman,The Cool Lis,The Killers,0kfwQp0TJMXy3gWS087sTU,285706,FALSE,0.527,0.913,4,-4.8,1,0.0527,0.00233,0.000653,0.817,0.133,152.019,4,2008
Walking On A Dream,The Cool Lis,Empire of the Sun,5h8b2ZVle7lKZj6ZWIxkOB,196640,FALSE,0.861,0.668,5,-6.54,0,0.0464,0.256,0.00000333,0.716,0.0783,126.967,4,2008
Talk Like That,The Cool Lis,The Presets,4GtfonaGtPZsv4BIk36kOW,220146,FALSE,0.577,0.923,6,-4.524,0,0.0315,0.00108,0.000041,0.873,0.218,135.016,4,2008
Talons,The Cool Lis,Bloc Party,5pdP0k1zGNeQANnuxBUlRr,281133,FALSE,0.548,0.933,2,-4.902,0,0.0621,0.0000195,0.373,0.573,0.148,145.042,4,2008
Nothing To Worry About,The Cool Lis,Peter Bjorn and John,0oMvmXX5DR8ILKmpR4aKte,176240,FALSE,0.716,0.623,0,-6.674,1,0.142,0.214,0,0.601,0.0681,95.121,4,2008
"I'm Good, I'm Gone",The Cool Lis,Lykke Li,3brhI0t4GkKfWZs5cSRMxO,189253,FALSE,0.844,0.895,7,-4.402,1,0.0377,0.0486,0.0123,0.89,0.175,120.182,4,2008
The Fear,The Cool Lis,Lily Allen,1yP3vPkvMXiw3JW5sPOPsY,205200,FALSE,0.642,0.821,10,-7.149,1,0.0416,0.429,0.00000813,0.506,0.115,133.973,4,2008
Take Back The City,The Cool Lis,Snow Patrol,2HajhVQSTa9CWAcPF0HVFw,279053,FALSE,0.521,0.938,8,-5.612,1,0.0556,0.00268,0.00000439,0.341,0.106,130.115,4,2008
My Delirium,The Cool Lis,Ladyhawke,5sfHNOZMBpey4zpOzn7IFo,254146,FALSE,0.453,0.796,9,-4.569,0,0.0475,0.000758,0.000318,0.412,0.471,150.047,4,2008
L.E.S. Artistes,The Cool Lis,Santigold,0oldl6j9937bfTlN48f380,203693,FALSE,0.857,0.784,4,-2.479,1,0.0347,0.0357,0.00000713,0.736,0.149,117.991,4,2008
Spaz,The Cool Lis,N.E.R.D,7iPzj1SNePaskDiOdYR1MV,229773,TRUE,0.702,0.987,1,-4.581,1,0.0632,0.329,0.0146,0.776,0.0827,169.979,4,2008
Everything,The Cool Lis,"P-Money, Vince Harder",0gwGXyumLyjEqOBjBAMGuh,216960,FALSE,0.815,0.751,6,-4.437,1,0.0459,0.000218,0.0000233,0.889,0.103,120.034,4,2008
Dance Wiv Me - Radio Edit,The Cool Lis,"Dizzee Rascal, Calvin Harris, Chrome",5v6MnTIQkvdPhtk2MM0pEB,202973,FALSE,0.892,0.662,11,-6.135,1,0.0423,0.0521,0,0.681,0.129,112.012,4,2008
Sky Light ft. Kram,The Cool Lis,Phrase,52XCuMQZDr6aJ1DxNfut82,228466,FALSE,0.56,0.916,2,-5.487,0,0.21,0.0105,0,0.376,0.897,98.727,4,2008
A Milli - Re-Mastered Album Version,The Cool Lis,Lil Wayne,46eubvTyKsutRrKZTSreSD,222186,TRUE,0.672,0.744,6,-6.647,1,0.266,0.0406,0.00154,0.746,0.269,151.887,4,2008
Computer Love,The Cool Lis,TZU,4mUQcDaHrx6YLvxkloR0Zo,230133,FALSE,0.84,0.794,8,-7.606,0,0.0501,0.0572,0.000112,0.75,0.0952,105.884,4,2008
Changes,The Cool Lis,Van She,1oKozkURQxqkJTVQryK9ym,206586,FALSE,0.672,0.869,0,-5.386,1,0.0433,0.000644,0.00283,0.603,0.125,139.993,4,2008
I'm Not Gonna Teach Your Boyfriend How To Dance With You,The Cool Lis,Black Kids,1Zy3dcpHyg8gVO8UY5XPzo,217840,FALSE,0.482,0.935,0,-4.372,1,0.0431,0.000398,0,0.803,0.357,125.352,4,2008
Too Much To Do,The Cool Lis,Sparkadia,5qvzWthmlUMJEcFBE9UBg7,189266,FALSE,0.408,0.903,10,-3.533,1,0.0733,0.0695,0.00862,0.485,0.111,149.955,4,2008
S.O.S.,The Cool Lis,Gin Wigmore,6xc0mSmC10GeCvwAzg2T08,182360,FALSE,0.57,0.848,10,-5.19,1,0.0897,0.702,0.0000125,0.769,0.165,82.274,4,2008
Burn,The Crow Original Motion Picture Soundtrac,The Cure,0tHOTQBn2M4CD2dcyHivth,398933,FALSE,0.574,0.915,2,-9.79,0,0.0399,0.00175,0.664,0.508,0.34,104.042,4,1994
Golgotha Tenement Blues,The Crow Original Motion Picture Soundtrac,Machines Of Loving Grace,20yvxFLMl0n4nvrDaqZ6ol,240159,FALSE,0.748,0.75,9,-9.019,1,0.0398,0.0033,0.771,0.964,0.0737,112.937,4,1994
Big Empty,The Crow Original Motion Picture Soundtrac,Stone Temple Pilots,6KMcSyOugm81pXeJqceBqc,293986,FALSE,0.335,0.716,7,-7.02,1,0.0404,0.0347,0,0.303,0.107,121.761,4,1994
Dead Souls,The Crow Original Motion Picture Soundtrac,Nine Inch Nails,12s8P9IFXjJWwVnX7u26ca,293693,FALSE,0.506,0.81,5,-8.865,0,0.0473,0.000885,0.796,0.728,0.0892,99.313,4,1994
Darkness,The Crow Original Motion Picture Soundtrac,Rage Against The Machine,7aewPE2qqi9OlnG4HSDZnO,222333,FALSE,0.434,0.844,2,-9.429,1,0.0722,0.0318,0.00000331,0.432,0.117,87.612,4,1994
Color Me Once,The Crow Original Motion Picture Soundtrac,Violent Femmes,2kyjRBPLjeFn3JMzMtykxf,251706,FALSE,0.689,0.512,2,-8.782,0,0.0354,0.636,0.00255,0.365,0.103,118.843,4,1994
